disease_name,file_name,conclusion
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '先天性滑脱、退行性滑脱', '病情现状': '有后遗症（即疼痛）', '': '有后遗症（即疼痛）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '先天性滑脱、退行性滑脱', '病情现状': '有后遗症（即神经受压、活动不受限）', '': '有后遗症（即神经受压、活动不受限）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '延期', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '先天性滑脱、退行性滑脱', '病情现状': '有后遗症（即关节丧失活动能力、活动受限、影响正常工作生活）', '': '有后遗症（即关节丧失活动能力、活动受限、影响正常工作生活）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '延期', '护理': '延期', '防癌险': '标体', '意外险': '延期', '医疗险': '延期', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '先天性滑脱、退行性滑脱', '病情现状': '有后遗症（即合并腰椎管狭窄）', '': '有后遗症（即合并腰椎管狭窄）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '接受过手术，已痊愈无后遗症（即疼痛或关节丧失活动能力）', '': '术后 ≤ 6 ', '体检项目': '/', '项目结果': '/', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '接受过手术，已痊愈无后遗症（即疼痛或关节丧失活动能力）', '': '术后> 6 ', '体检项目': '/', '项目结果': '/', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '标体', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '有后遗症（即疼痛）', '': '有后遗症（即疼痛）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '有后遗症（即神经受压、活动不受限）', '': '有后遗症（即神经受压、活动不受限）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '延期', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '有后遗症（即关节丧失活动能力、活动受限、影响正常工作生活）', '': '有后遗症（即关节丧失活动能力、活动受限、影响正常工作生活）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '延期', '护理': '延期', '防癌险': '标体', '意外险': '延期', '医疗险': '延期', '备注': ''}"
腰椎滑脱,外科.txt,"{'疾病名称': '腰椎滑脱', '诊断': '创伤后滑脱、峡部性滑脱、病理性滑脱、医源性滑脱', '病情现状': '有后遗症 （即合并腰椎管狭窄）', '': '有后遗症 （即合并腰椎管狭窄）', '体检项目': '疾病问卷、一般物理检查、腰椎X片', '项目结果': '腰椎X片无异常', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
退行性改变,外科.txt,"{'疾病名称': '退行性改变', '诊断': '颈椎/腰椎退行性变', '病情现状': '腰痛，久坐后可独自起身，活动无障碍，无需用药', '': '腰痛，久坐后可独自起身，活动无障碍，无需用药', '体检项目': '颈椎/腰椎侧位X线平片+问卷', '项目结果': '腰椎椎管狭窄、腰椎退行性改变，\n问卷：日常工作及活动正常，能正常走路，不服药或服用布洛芬等非处方止痛药', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
腰椎椎管狭窄,外科.txt,"{'疾病名称': '腰椎椎管狭窄', '诊断': '腰椎椎管狭窄', '病情现状': '腰痛，久坐后可独自起身，活动无障碍，可正常工作，不用药或偶尔使用布洛芬等非处方止痛药', '': '腰痛，久坐后可独自起身，活动无障碍，可正常工作，不用药或偶尔使用布洛芬等非处方止痛药', '体检项目': '颈椎/腰椎侧位X线平片+问卷', '项目结果': '腰椎椎管狭窄、腰椎退行性改变，\n问卷：日常工作及活动正常，能正常走路，不服药或服用布洛芬等非处方止痛药', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
腰椎椎管狭窄,外科.txt,"{'疾病名称': '腰椎椎管狭窄', '诊断': '腰椎椎管狭窄', '病情现状': '活动受限，蹲起困难，可进行非体力劳动工作，经常服用布洛芬、阿司匹林等非处方止痛药', '': '活动受限，蹲起困难，可进行非体力劳动工作，经常服用布洛芬、阿司匹林等非处方止痛药', '体检项目': '颈椎/腰椎侧位X线平片+问卷', '项目结果': '腰椎椎管狭窄、腰椎退行性改变，\n问卷：日常工作及活动正常，能正常走路，不服药或服用布洛芬等非处方止痛药', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
腰椎椎管狭窄,外科.txt,"{'疾病名称': '腰椎椎管狭窄', '诊断': '腰椎椎管狭窄', '病情现状': '活动受限，能独自走路，但正常工作受限，使用地西泮、氟西泮等镇静类药物超3个月', '': '活动受限，能独自走路，但正常工作受限，使用地西泮、氟西泮等镇静类药物超3个月', '体检项目': '颈椎/腰椎侧位X线平片+问卷', '项目结果': '腰椎椎管狭窄、腰椎退行性改变，\n问卷：日常工作及活动正常，能正常走路，不服药或服用布洛芬等非处方止痛药', '重疾险': '延期', '护理': '标体', '防癌险': '标体', '意外险': '延期', '医疗险': '延期', '备注': ''}"
腰椎椎管狭窄,外科.txt,"{'疾病名称': '腰椎椎管狭窄', '诊断': '腰椎椎管狭窄', '病情现状': '活动受限，不能独立行走、影响工作或已无法工作，或使用阿片类镇静类药物超过3个月', '': '活动受限，不能独立行走、影响工作或已无法工作，或使用阿片类镇静类药物超过3个月', '体检项目': '颈椎/腰椎侧位X线平片+问卷', '项目结果': '腰椎椎管狭窄、腰椎退行性改变，\n问卷：日常工作及活动正常，能正常走路，不服药或服用布洛芬等非处方止痛药', '重疾险': '延期', '护理': '可工作-标体；\n无法工作-延期', '防癌险': '拒保', '意外险': '延期', '医疗险': '延期', '备注': ''}"
颈椎椎管狭窄,外科.txt,"{'疾病名称': '颈椎椎管狭窄', '诊断': '颈椎椎管狭窄', '病情现状': '手臂麻木，颈部酸痛，如有头晕，头痛，症状需有CT或MR报告排除脑供血异常或其他头颅疾病，不需用药', '': '手臂麻木，颈部酸痛，如有头晕，头痛，症状需有CT或MR报告排除脑供血异常或其他头颅疾病，不需用药', '体检项目': '颈椎侧位X线平片，血压、颈动脉超声、血脂', '项目结果': '椎管狭窄，血压、颈动脉超声及血脂正常', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
椎管狭窄已手术,外科.txt,"{'疾病名称': '椎管狭窄已手术', '诊断': '腰椎或颈椎术后', '病情现状': '手术修复结构异常，症状消失，痊愈', '': '手术修复结构异常，症状消失，痊愈', '体检项目': '腰椎/颈椎侧位X线平片', '项目结果': '无椎管狭窄', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '标体', '备注': ''}"
椎管狭窄已手术,外科.txt,"{'疾病名称': '椎管狭窄已手术', '诊断': '腰椎或颈椎术后', '病情现状': '手术后症状仍存在，仍存在活动受限', '': '手术后症状仍存在，仍存在活动受限', '体检项目': '腰椎/颈椎侧位X线平片', '项目结果': '无椎管狭窄', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
腰肌劳损,外科.txt,"{'疾病名称': '腰肌劳损', '诊断': '腰肌劳损', '病情现状': '慢性腰背部疼痛', '': '慢性腰背部疼痛', '体检项目': '专科体格检查、X线检查', '项目结果': '－', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
四肢骨折,外科.txt,"{'疾病名称': '四肢骨折', '诊断': '四肢骨折', '病情现状': '现症', '': '现症', '体检项目': '/', '项目结果': '/', '重疾险': '延期至痊愈，对局限于手指骨、脚趾骨的骨折，可酌情标体承保', '护理': '延期至痊愈，对局限于手指骨、脚趾骨的骨折，可酌情标体承保', '防癌险': '延期至痊愈，对局限于手指骨、脚趾骨的骨折，可酌情标体承保', '意外险': '延期至痊愈', '医疗险': '延期至痊愈', '备注': ''}"
四肢骨折,外科.txt,"{'疾病名称': '四肢骨折', '诊断': '四肢骨折', '病情现状': '既往症；无后遗症，无内固定或内固定已拆除', '': '既往症；无后遗症，无内固定或内固定已拆除', '体检项目': '/', '项目结果': '/', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '标体', '备注': ''}"
四肢骨折,外科.txt,"{'疾病名称': '四肢骨折', '诊断': '四肢骨折', '病情现状': '既往症；无后遗症，但有内固定', '': '既往症；无后遗症，但有内固定', '体检项目': '/', '项目结果': '/', '重疾险': '标体，对可能涉及“肩、肘、腕、髋、膝、踝”关节功能影响的骨折予以除外', '护理': '标体', '防癌险': '标体', '意外险': '除外', '医疗险': '除外', '备注': ''}"
四肢骨折,外科.txt,"{'疾病名称': '四肢骨折', '诊断': '四肢骨折', '病情现状': '不明原因导致骨折', '': '不明原因导致骨折', '体检项目': '/', '项目结果': '/', '重疾险': '延期至病因明确', '护理': '延期至病因明确', '防癌险': '延期至病因明确', '意外险': '延期至病因明确', '医疗险': '延期至病因明确', '备注': ''}"
四肢骨折,外科.txt,"{'疾病名称': '四肢骨折', '诊断': '四肢骨折', '病情现状': '恶性病变导致的病理性骨折', '': '恶性病变导致的病理性骨折', '体检项目': '/', '项目结果': '/', '重疾险': '拒保', '护理': '拒保', '防癌险': '拒保', '意外险': '拒保', '医疗险': '拒保', '备注': ''}"
股骨头坏死,外科.txt,"{'疾病名称': '股骨头坏死', '诊断': '股骨头坏死', '病情现状': '现症', '': '现症', '体检项目': '——', '项目结果': '——', '重疾险': '延期', '护理': '延期', '防癌险': '标体\n（已排除肿瘤）', '意外险': '延期', '医疗险': '延期', '备注': ''}"
股骨头坏死,外科.txt,"{'疾病名称': '股骨头坏死', '诊断': '股骨头坏死', '病情现状': '已手术≤6个月', '': '已手术≤6个月', '体检项目': '——', '项目结果': '——', '重疾险': '延期', '护理': '延期', '防癌险': '标体\n（已排除肿瘤）', '意外险': '延期', '医疗险': '延期', '备注': ''}"
股骨头坏死,外科.txt,"{'疾病名称': '股骨头坏死', '诊断': '股骨头坏死', '病情现状': '已手术＞6个月', '': '已手术＞6个月', '体检项目': '物理体检、髋关节X片/CT', '项目结果': '髋关节功能正常，X片/CT结果无异常', '重疾险': '除外', '护理': '标体', '防癌险': '标体\n（已排除肿瘤）', '意外险': '标体', '医疗险': '除外', '备注': ''}"
股骨头坏死,外科.txt,"{'疾病名称': '股骨头坏死', '诊断': '股骨头坏死', '病情现状': '已手术＞6个月', '': '已手术＞6个月', '体检项目': '物理体检、髋关节X片/CT', '项目结果': '髋关节功能异常或X片/CT结果异常或存在并发症（感染、血栓等）', '重疾险': '延期', '护理': '延期', '防癌险': '标体\n（已排除肿瘤）', '意外险': '延期', '医疗险': '延期', '备注': ''}"
（下肢）静脉曲张,外科.txt,"{'疾病名称': '（下肢）静脉曲张', '诊断': '（下肢）静脉曲张', '病情现状': '现症且无并发症/接受过手术治疗且已治愈', '': '现症且无并发症/接受过手术治疗且已治愈', '体检项目': '——', '项目结果': '——', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': ''}"
（下肢）静脉曲张,外科.txt,"{'疾病名称': '（下肢）静脉曲张', '诊断': '（下肢）静脉曲张', '病情现状': '现症且有并发症/手术后复发/手术后有并发症或后遗症（跛行等）', '': '现症且有并发症/手术后复发/手术后有并发症或后遗症（跛行等）', '体检项目': '——', '项目结果': '——', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '延期', '备注': ''}"
（下肢）静脉曲张,外科.txt,"{'疾病名称': '（下肢）静脉曲张', '诊断': '（下肢）静脉曲张', '病情现状': '静脉溃疡/静脉血栓', '': '静脉溃疡/静脉血栓', '体检项目': '——', '项目结果': '——', '重疾险': '延期', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '延期', '备注': ''}"
（下肢）静脉曲张,外科.txt,"{'疾病名称': '（下肢）静脉曲张', '诊断': '（下肢）静脉曲张', '病情现状': '如有其他潜在疾病', '': '如有其他潜在疾病', '体检项目': '如有其他潜在疾病', '项目结果': '按“明确病因”进行评点', '重疾险': '按“明确病因”进行评点', '护理': '按“明确病因”进行评点', '防癌险': '按“明确病因”进行评点', '意外险': '按“明确病因”进行评点', '医疗险': '按“明确病因”进行评点', '备注': ''}"
烧伤,外科.txt,"{'疾病名称': '烧伤', '诊断': '轻度烧伤 ', '病情现状': '已痊愈', '': '已痊愈', '体检项目': '—', '项目结果': '—', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '标体', '备注': '轻度烧伤：一和二度烧伤，覆盖身体面积的15%；或三度烧伤覆盖＜2%的体表总面积；\n中度烧伤：一度或二度烧伤，覆盖身体面积的15% - 25%；或三度烧伤覆盖2% - 10%的体表总面积；\n重度烧伤：一度或二度烧伤，覆盖面积超过身体的25%；或三度烧伤覆盖＞10%的体表总面积。'}"
烧伤,外科.txt,"{'疾病名称': '烧伤', '诊断': '中度烧伤 ', '病情现状': '对日常生活功能没有影响，没有进一步的治疗', '': '对日常生活功能没有影响，没有进一步的治疗', '体检项目': '—', '项目结果': '—', '重疾险': '标体', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '标体', '备注': '轻度烧伤：一和二度烧伤，覆盖身体面积的15%；或三度烧伤覆盖＜2%的体表总面积；\n中度烧伤：一度或二度烧伤，覆盖身体面积的15% - 25%；或三度烧伤覆盖2% - 10%的体表总面积；\n重度烧伤：一度或二度烧伤，覆盖面积超过身体的25%；或三度烧伤覆盖＞10%的体表总面积。'}"
烧伤,外科.txt,"{'疾病名称': '烧伤', '诊断': '重度烧伤', '病情现状': '严重烧伤＞5年，不影响日常功能，不再接受治疗，如物理治疗、皮肤移植', '': '严重烧伤＞5年，不影响日常功能，不再接受治疗，如物理治疗、皮肤移植', '体检项目': '—', '项目结果': '—', '重疾险': '除外', '护理': '标体', '防癌险': '标体', '意外险': '标体', '医疗险': '除外', '备注': '轻度烧伤：一和二度烧伤，覆盖身体面积的15%；或三度烧伤覆盖＜2%的体表总面积；\n中度烧伤：一度或二度烧伤，覆盖身体面积的15% - 25%；或三度烧伤覆盖2% - 10%的体表总面积；\n重度烧伤：一度或二度烧伤，覆盖面积超过身体的25%；或三度烧伤覆盖＞10%的体表总面积。'}"
烧伤,外科.txt,"{'疾病名称': '烧伤', '诊断': '重度烧伤', '病情现状': '没有完全恢复，对日常功能有影响，仍在接受治疗，有心理后遗症', '': '没有完全恢复，对日常功能有影响，仍在接受治疗，有心理后遗症', '体检项目': '—', '项目结果': '—', '重疾险': '延期', '护理': '延期', '防癌险': '标体', '意外险': '延期', '医疗险': '延期', '备注': '轻度烧伤：一和二度烧伤，覆盖身体面积的15%；或三度烧伤覆盖＜2%的体表总面积；\n中度烧伤：一度或二度烧伤，覆盖身体面积的15% - 25%；或三度烧伤覆盖2% - 10%的体表总面积；\n重度烧伤：一度或二度烧伤，覆盖面积超过身体的25%；或三度烧伤覆盖＞10%的体表总面积。'}"
腹膜炎,消化系统其他.txt,"{'疾病名称': '腹膜炎', '诊断': '急性腹膜炎', '病情现状': '现症未愈', '体检项目': '', '项目结果': '－', '重疾险': '延期', '防癌': '延期', '护理险': '延期', '医疗险': '延期', '意外险': '延期', '备注': ''}"
腹膜炎,消化系统其他.txt,"{'疾病名称': '腹膜炎', '诊断': '急性腹膜炎', '病情现状': '已痊愈，无潜在病因（如胆囊已切除、阑尾已切除等），无后遗症', '体检项目': '病历、腹部影像学检查、血常规', '项目结果': '－', '重疾险': '标体', '防癌': '标体', '护理险': '标体', '医疗险': '标体', '意外险': '标体', '备注': '无潜在病因指消化道溃疡已治愈、胆囊已切除、阑尾已切除等病因已消除的情况。'}"
腹膜炎,消化系统其他.txt,"{'疾病名称': '腹膜炎', '诊断': '急性腹膜炎', '病情现状': '已痊愈，有潜在病因或后遗症', '体检项目': '病历、腹部影像学检查、血常规', '项目结果': '－', '重疾险': '按病因评点', '防癌': '按病因评点', '护理险': '按病因评点', '医疗险': '按病因评点', '意外险': '按病因评点', '备注': ''}"
腹膜炎,消化系统其他.txt,"{'疾病名称': '腹膜炎', '诊断': '慢性腹膜炎', '病情现状': '', '体检项目': '', '项目结果': '', '重疾险': '拒保', '防癌': '拒保', '护理险': '拒保', '医疗险': '拒保', '意外险': '拒保', '备注': ''}"
胸膜间皮瘤,消化系统其他.txt,"{'疾病名称': '胸膜间皮瘤', '诊断': '/', '病情现状': '/', '体检项目': '/', '项目结果': '/', '重疾险': '拒保', '防癌': '拒保', '护理险': '拒保', '医疗险': '拒保', '意外险': '拒保', '备注': ''}"
胰腺炎,消化系统其他.txt,"{'疾病名称': '胰腺炎', '诊断': '急性胰腺炎', '病情现状': '现症，或痊愈时间不足一年', '体检项目': '病历、腹部（胰腺、胆囊）影像学检查、淀粉酶、血糖相关化验（空腹血糖及糖化血红蛋白、糖耐量、胰岛素等）', '项目结果': '－', '重疾险': '延期', '防癌': '延期', '护理险': '延期', '医疗险': '延期', '意外险': '延期', '备注': ''}"
胰腺炎,消化系统其他.txt,"{'疾病名称': '胰腺炎', '诊断': '急性胰腺炎', '病情现状': '发作次数不超过2次，最近一次痊愈超过一年', '体检项目': '病历、腹部（胰腺、胆囊）影像学检查、淀粉酶、血糖相关化验（空腹血糖及糖化血红蛋白、糖耐量、胰岛素等）', '项目结果': '检查全部正常', '重疾险': '标体', '防癌': '标体', '护理险': '标体', '医疗险': '视情况除外（胰腺、胆囊）', '意外险': '标体', '备注': ''}"
胰腺炎,消化系统其他.txt,"{'疾病名称': '胰腺炎', '诊断': '急性胰腺炎', '病情现状': '发作次数超过2次', '体检项目': '病历、腹部（胰腺、胆囊）影像学检查、淀粉酶、血糖相关化验（空腹血糖及糖化血红蛋白、糖耐量、胰岛素等）', '项目结果': '－', '重疾险': '拒保', '防癌': '标体*', '护理险': '标体*', '医疗险': '拒保', '意外险': '标体*', '备注': '标体*需满足近1年无发作且血糖相关检查正常'}"
胰腺炎,消化系统其他.txt,"{'疾病名称': '胰腺炎', '诊断': '慢性胰腺炎', '病情现状': '－', '体检项目': '－', '项目结果': '－', '重疾险': '拒保', '防癌': '标体*', '护理险': '标体*', '医疗险': '拒保', '意外险': '标体*', '备注': '标体*需满足近1年无发作且血糖相关检查正常'}"
胰腺炎,消化系统其他.txt,"{'疾病名称': '胰腺炎', '诊断': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '病情现状': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '体检项目': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '项目结果': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '重疾险': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '防癌': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '护理险': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '医疗险': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '意外险': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常', '备注': '有以下情况之一者，重疾、防癌及医疗险需谨慎核保：慢性胰腺炎、胰腺回声增粗、胰腺回声不均、胰腺囊肿及其他胰腺异常'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '成年人', '体检项目': '血常规、腹部超声', '项目结果': '正常', '重疾险': '标体', '护理险': '标体', '医疗险': '标体', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '成年人', '体检项目': '血常规、腹部超声', '项目结果': '轻度贫血', '重疾险': '标体', '护理险': '标体', '医疗险': '除外', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '成年人', '体检项目': '血常规、腹部超声', '项目结果': '中度贫血                                                                                 ', '重疾险': '延期', '护理险': '标体', '医疗险': '延期', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '成年人', '体检项目': '血常规、腹部超声', '项目结果': '重度贫血', '重疾险': '延期', '护理险': '标体', '医疗险': '延期', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '未成年人', '体检项目': '血常规、腹部超声', '项目结果': '正常', '重疾险': '标体', '护理险': '标体', '医疗险': '标体', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '未成年人', '体检项目': '血常规、腹部超声', '项目结果': '轻度贫血', '重疾险': '标体', '护理险': '标体', '医疗险': '除外', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '未成年人', '体检项目': '血常规、腹部超声', '项目结果': '中度贫血                                                                                 ', '重疾险': '延期', '护理险': '标体', '医疗险': '延期', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '确诊缺铁性贫血', '病情现状': '未成年人', '体检项目': '血常规、腹部超声', '项目结果': '重度贫血', '重疾险': '延期', '护理险': '标体', '医疗险': '延期', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
缺铁性贫血,血液系统.txt,"{'疾病名称': '缺铁性贫血', '诊断': '其他疾病导致的缺铁性贫血', '病情现状': '其他疾病导致的缺铁性贫血', '体检项目': '其他疾病导致的缺铁性贫血', '项目结果': '其他疾病导致的缺铁性贫血', '重疾险': '在上述基础上增加针对病因的评估', '护理险': '在上述基础上增加针对病因的评估', '医疗险': '在上述基础上增加针对病因的评估', '意外险': '在上述基础上增加针对病因的评估', '防癌险': '在上述基础上增加针对病因的评估', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
 地中海贫血,血液系统.txt,"{'疾病名称': ' 地中海贫血', '诊断': 'α 地中海贫血（无溶血危象或输血）', '病情现状': '无症状携带者或有地中海贫血性状', '体检项目': '血常规（连续半年2次以上检查资料）', '项目结果': '正常/轻度贫血', '重疾险': '标体', '护理险': '标体', '医疗险': '除外', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
 地中海贫血,血液系统.txt,"{'疾病名称': ' 地中海贫血', '诊断': 'α 地中海贫血（无溶血危象或输血）', '病情现状': '无症状携带者或有地中海贫血性状', '体检项目': '血常规（连续半年2次以上检查资料）', '项目结果': '中度贫血                                                                                 ', '重疾险': '延期', '护理险': '标体', '医疗险': '延期', '意外险': '标体', '防癌险': '标体', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
 地中海贫血,血液系统.txt,"{'疾病名称': ' 地中海贫血', '诊断': 'α 地中海贫血（无溶血危象或输血）', '病情现状': '无症状携带者或有地中海贫血性状', '体检项目': '血常规（连续半年2次以上检查资料）', '项目结果': '重度贫血', '重疾险': '延期', '护理险': '延期', '医疗险': '延期', '意外险': '延期', '防癌险': '延期', '备注': '轻度贫血：低于正常值，＞9g/dl (g/100 ml)\n\n中度贫血：6-9g/dl (g/100 ml)                                                                              \n\n重度贫血：＜6g/dl (g/100 ml)'}"
